nama_provinsi,kode_kabkota,nama_kabkota,koordinat_kabkota,tahun,angka_harapan_hidup,angka_melek_huruf,lama_sekolah,pengeluaran_perkapita,ipm
"Prov. Kalimantan Selatan",6310,"Kab. Tanah Bumbu","-3.32087,115.695",2009,64.627895,94.269396,7.0863697,633.00117,69.24327
"Prov. Kalimantan Selatan",6311,"Kab. Balangan","-2.29685,115.567",2009,61.547065,94.90989,6.4840119,617.79616,66.056565
"Prov. Kalimantan Selatan",6371,"Kota Banjarmasin","-3.32828,114.573",2009,66.029247,98.277578,9.5481286,642.7842,73.489638
"Prov. Kalimantan Selatan",6372,"Kota Banjar Baru","-3.46166,114.786",2009,67.309628,98.1,9.7445913,644.3836,74.430233
"Prov. Kalimantan Timur",6401,"Kab. Pasir","-1.62224,116.229",2009,72.740687,95.4123,7.752,626.46586,73.993986
"Prov. Kalimantan Timur",6402,"Kab. Kutai Barat","0.189887,115.19",2009,70.082452,95.971405,7.7926049,625.56827,72.602369
"Prov. Kalimantan Timur",6403,"Kab. Kutai Kartanegara","0.245719,117.041",2009,67.846365,96.873422,8.3301287,632.63638,72.503184
"Prov. Kalimantan Timur",6404,"Kab. Kutai Timur","1.02225,117.53",2009,68.431494,95.889665,7.6459787,621.33687,71.232439
"Prov. Kalimantan Timur",6405,"Kab. Berau","1.80806,117.584",2009,69.663554,96.3011,7.914483,634.47,73.218912
"Prov. Kalimantan Timur",6406,"Kab. Malinau","2.59453,115.698",2009,68.220515,92.645455,7.6670059,645.91298,72.303019
"Prov. Kalimantan Timur",6407,"Kab. Bulungan","2.92062,117.022",2009,72.727342,95.547874,7.8767584,633.85003,74.677932
"Prov. Kalimantan Timur",6408,"Kab. Nunukan","3.87444,116.679",2009,71.301385,93.943,7.4209492,637.56085,73.477311
"Prov. Kalimantan Timur",6409,"Kab. Penajam Paser Utara","-1.21871,116.612",2009,71.321533,94.926375,7.5824305,628.25,73.109413
"Prov. Kalimantan Timur",6410,"Kab. Tana Tidung","3.4432,117.168",2009,72.609943,88.48927,7.05,616.12623,71.066416
"Prov. Kalimantan Timur",6471,"Kota Balikpapan","-1.15958,116.887",2009,71.951299,98.373907,10.054234,651.65,77.858918
"Prov. Kalimantan Timur",6472,"Kota Samarinda","-0.430184,117.174",2009,71.009913,97.910886,9.7744072,647.22,76.684501
"Prov. Kalimantan Timur",6473,"Kota Tarakan","3.33426,117.593",2009,71.553646,97.915826,9.3265123,643.45,76.365487
"Prov. Kalimantan Timur",6474,"Kota Bontang","0.209815,117.348",2009,72.260837,99.080799,10.007729,630.41,76.517361
"Prov. Sulawesi Utara",7101,"Kab. Bolaang Mongondow","0.709545,124.067",2009,71.382847,98.232083,7.3937142,612.39093,72.516631
"Prov. Sulawesi Utara",7102,"Kab. Minahasa","1.299,124.87",2009,72.325232,99.67543,9.0108723,621.74335,75.279253
"Prov. Sulawesi Utara",7103,"Kab. Kepulauan Sangihe","3.54841,125.539",2009,72.753069,98.535242,7.71,633.60322,75.213547
"Prov. Sulawesi Utara",7104,"Kab. Kepulauan Talaud","4.26898,126.79",2009,71.58925,99.359032,8.647664,625.67588,74.833951
"Prov. Sulawesi Utara",7105,"Kab. Minahasa Selatan","1.0733,124.528",2009,72.086618,99.42,8.543474,614.46995,74.183421
"Prov. Sulawesi Utara",7106,"Kab. Minahasa Utara","1.507,124.998",2009,72.40095,99.7,9.09,624.13804,75.56986
"Prov. Sulawesi Utara",7107,"Kab. Bolaang Mongondow Utara","0.686082,123.431",2009,69.67777,98.312083,7.3126548,622.01,72.268076
"Prov. Sulawesi Utara",7108,"Kab. Siau Tagulandang Biaro","2.72134,125.383",2009,68.463991,99.677627,8.2957449,625.12,72.864994
"Prov. Sulawesi Utara",7109,"Kab. Minahasa Tenggara","0.999949,124.733",2009,69.898873,99.481329,8.0892805,610.08217,72.307196
"Prov. Sulawesi Utara",7110,"Kab. Bolaang Mongondow Selatan","0.410792,123.879",2009,71.249387,98.31,6.1,593.25,70.027028
"Prov. Sulawesi Utara",7111,"Kab. Bolaang Mongondow Timur","0.673946,124.467",2009,71.284261,99.5007,6.35,610.81,71.848872
"Prov. Sulawesi Utara",7171,"Kota Manado","1.50213,124.852",2009,72.504363,99.857595,10.59,637.3181,77.788732
"Prov. Sulawesi Utara",7172,"Kota Bitung","1.47772,125.134",2009,70.353049,99.130525,9.2034304,632.04444,74.998656
"Prov. Sulawesi Utara",7173,"Kota Tomohon","1.31403,124.815",2009,72.39072,99.842083,9.8947953,622.794,76.088361
"Prov. Sulawesi Utara",7174,"Kota Kotamobagu","0.717768,124.246",2009,71.575818,99.602675,9.0029955,624.16,75.027069
"Prov. Sulawesi Tengah",7201,"Kab. Banggai Kepulauan","-1.39914,123.169",2009,63.587669,94.932,7.3002781,610.09,67.206167
"Prov. Sulawesi Tengah",7202,"Kab. Banggai","-1.09963,122.619",2009,68.307823,95.94006,7.746927,616.42723,70.871509
"Prov. Sulawesi Tengah",7203,"Kab. Morowali","-2.27987,121.645",2009,65.384437,97.437355,7.8495724,626.84298,70.458519
"Prov. Sulawesi Tengah",7204,"Kab. Poso","-1.6695,120.48",2009,64.741599,97.895406,8.4368243,613.66293,69.622891
"Prov. Sulawesi Tengah",7205,"Kab. Donggala","0.001503,119.89",2009,64.897978,94.142127,7.5218994,629.23692,69.397681
"Prov. Sulawesi Tengah",7206,"Kab. Tolitoli","0.968331,120.874",2009,64.042791,95.155536,7.4007673,617.88415,68.183524
"Prov. Sulawesi Tengah",7207,"Kab. Buol","0.999847,121.558",2009,65.157988,98.221,8.1804873,609.98204,69.453145
"Prov. Sulawesi Tengah",7208,"Kab. Parigi Moutong","-0.238456,119.968",2009,64.84091,93.675818,7.0965916,621.78763,68.373474
"Prov. Sulawesi Tengah",7209,"Kab. Tojo Unauna","-1.2185,121.345",2009,63.730057,97.463,7.8939747,611.31942,68.382196
"Prov. Sulawesi Tengah",7210,"Kab. Sigi","-1.45968,119.811",2009,65.120171,96.38,7.95,588.85,67.224448
"Prov. Sulawesi Tengah",7271,"Kota Palu","-0.820163,119.9",2009,69.714507,99.246821,10.945915,632.44651,75.991456
"Prov. Sulawesi Selatan",7301,"Kab. Kepulauan Selayar","-6.14249,120.479",2009,67.606768,89.229285,6.7515882,624.30562,68.860352
"Prov. Sulawesi Selatan",7302,"Kab. Bulukumba","-5.46549,120.19",2009,71.624815,85.349517,6.6891946,629.11652,70.554806
"Prov. Sulawesi Selatan",7303,"Kab. Bantaeng","-5.48126,119.983",2009,73.122549,77.5077,5.8664584,633.92002,69.404844
"Prov. Sulawesi Selatan",7304,"Kab. Jeneponto","-5.57381,119.699",2009,64.851855,77.197889,5.8828553,631.09049,64.535348
"Prov. Sulawesi Selatan",7305,"Kab. Takalar","-5.41331,119.494",2009,69.166859,80.753125,6.2312228,631.81893,68.036788
"Prov. Sulawesi Selatan",7306,"Kab. Gowa","-5.354,119.687",2009,71.428758,80.27,6.5717367,639.146,70.00269
"Prov. Sulawesi Selatan",7307,"Kab. Sinjai","-5.20395,120.131",2009,71.61272,86.44795,6.7119529,608.3394,69.208535
"Prov. Sulawesi Selatan",7308,"Kab. Maros","-4.97008,119.717",2009,71.714383,82.89795,6.5043707,637.20324,70.545804
"Prov. Sulawesi Selatan",7309,"Kab. Pangkajene Dan Kepulauan","-4.75434,119.641",2009,68.617455,86.856419,6.611685,627.8845,69.066598
"Prov. Sulawesi Selatan",7310,"Kab. Barru","-4.43319,119.698",2009,68.536773,88.479272,7.3862674,632.34655,70.299894
"Prov. Sulawesi Selatan",7311,"Kab. Bone","-4.68324,120.097",2009,69.345449,84.85,6.3762075,638.01487,69.631104
"Prov. Sulawesi Selatan",7312,"Kab. Soppeng","-4.31902,119.9",2009,71.524529,85.075655,6.9839257,636.96362,71.261031
"Prov. Sulawesi Selatan",7313,"Kab. Wajo","-3.97811,120.16",2009,70.401418,82.694783,6.06,637.21539,69.443004
"Prov. Sulawesi Selatan",7314,"Kab. Sidenreng Rappang","-3.80789,119.994",2009,72.07194,89.566814,7.2405873,627.99323,72.062296
"Prov. Sulawesi Selatan",7315,"Kab. Pinrang","-3.6456,119.611",2009,71.716604,89.737408,7.2167972,637.3746,72.607841
"Prov. Sulawesi Selatan",7316,"Kab. Enrekang","-3.53501,119.891",2009,74.661779,90.438587,8.2466687,624.74165,74.189592
"Prov. Sulawesi Selatan",7317,"Kab. Luwu","-3.34763,120.21",2009,73.248012,91.47795,7.7116957,629.25465,73.586505
"Prov. Sulawesi Selatan",7318,"Kab. Tana Toraja","-2.99152,119.734",2009,74.128982,85.45,7.4636041,614.13852,71.388189
"Prov. Sulawesi Selatan",7322,"Kab. Luwu Utara","-2.41617,120.131",2009,71.342235,92.05,7.0397496,648.63963,73.650389
"Prov. Sulawesi Selatan",7325,"Kab. Luwu Timur","-2.48105,120.695",2009,70.837063,93.236906,7.7485979,624.34798,72.287331
"Prov. Sulawesi Selatan",7326,"Kab. Toraja Utara","-3.0116,119.952",2009,73.492494,83.02955,7.0300102,597.86426,68.921886
"Prov. Sulawesi Selatan",7371,"Kota Makassar","-5.15306,119.453",2009,73.239914,96.683413,10.595391,646.96326,78.238978
"Prov. Sulawesi Selatan",7372,"Kota Parepare","-4.01652,119.665",2009,73.922435,97.060576,9.6263498,640.03991,77.450841
"Prov. Sulawesi Selatan",7373,"Kota Palopo","-2.99277,120.14",2009,72.248684,97.32,9.7253508,633.02343,76.111469
"Prov. Sulawesi Tenggara",7401,"Kab. Buton","-5.38816,122.899",2009,68.232293,85.722183,6.5207457,624.09,68.240905
"Prov. Sulawesi Tenggara",7402,"Kab. Muna","-4.91909,122.538",2009,65.879243,87.831712,7.3471858,611.29594,67.029064
"Prov. Sulawesi Tenggara",7403,"Kab. Konawe","-3.85577,122.067",2009,67.008863,94.61,8.0123835,606.24005,69.26619
"Prov. Sulawesi Tenggara",7404,"Kab. Kolaka","-3.67976,121.431",2009,66.868586,93.16,7.7071028,629.26147,70.413291
"Prov. Sulawesi Tenggara",7405,"Kab. Konawe Selatan","-4.2602,122.397",2009,67.469028,94.11,7.6150792,607.82511,69.238528
"Prov. Sulawesi Tenggara",7406,"Kab. Bombana","-4.62735,121.813",2009,67.506303,88.485957,6.5860274,599.83591,66.631763
"Prov. Sulawesi Tenggara",7407,"Kab. Wakatobi","-5.32294,123.582",2009,67.948666,89.125438,6.8475077,593.12,66.695976
"Prov. Sulawesi Tenggara",7408,"Kab. Kolaka Utara","-3.25263,121.129",2009,65.412199,93.042656,7.5114174,617.2,68.504038
"Prov. Sulawesi Tenggara",7409,"Kab. Buton Utara","-4.74096,122.975",2009,67.956202,86.59,7.8741593,602.4389,67.615069
"Prov. Sulawesi Tenggara",7410,"Kab. Konawe Utara","-3.28607,121.915",2009,66.762233,93.802183,7.0539418,602.70224,67.967178
"Prov. Sulawesi Tenggara",7471,"Kota Kendari","-4.0035,122.553",2009,69.020113,98.383,11.126107,629.31074,75.305642
"Prov. Sulawesi Tenggara",7472,"Kota Baubau","-5.4266,122.682",2009,70.090542,95.295983,9.7484877,612.11,72.868853
"Prov. Gorontalo",7501,"Kab. Boalemo","0.692982,122.33",2009,67.779874,95.262484,6.0715632,601.36834,68.026603
"Prov. Gorontalo",7502,"Kab. Gorontalo","0.740238,122.558",2009,68.165937,94.57,6.7731633,613.56269,69.546258
"Prov. Gorontalo",7503,"Kab. Pohuwato","0.70044,121.652",2009,67.443877,97.04,6.4211834,613.57951,69.434573
"Prov. Gorontalo",7504,"Kab. Bone Bolango","0.559517,123.303",2009,68.218235,97.148779,7.7705195,617.53368,71.19305
"Prov. Gorontalo",7505,"Kab. Gorontalo Utara","0.892006,122.625",2009,66.467903,93.77,6.241037,618.54037,68.414402
"Prov. Gorontalo",7571,"Kota Gorontalo","0.531953,123.088",2009,66.43749,99.42,9.5028102,623.35071,72.43974
"Prov. Sulawesi Barat",7601,"Kab. Majene","-3.21487,118.87",2009,65.057273,94.71,8.1826369,638.64,70.826146
"Prov. Sulawesi Barat",7602,"Kab. Polewali Mandar","-3.30966,119.195",2009,64.712489,83.805201,6.8971256,630.16,66.605848
"Prov. Sulawesi Barat",7603,"Kab. Mamasa","-3.10129,119.265",2009,71.067529,85.115932,6.5451001,630.27,70.175413
"Prov. Sulawesi Barat",7604,"Kab. Mamuju","-2.35397,119.332",2009,68.256287,89.080146,6.7872585,620.08,68.888968
"Prov. Sulawesi Barat",7605,"Kab. Mamuju Utara","-1.34188,119.377",2009,67.512255,95.561172,6.7131065,616.07,69.552019
"Prov. Maluku",8101,"Kab. Maluku Tenggara Barat","-7.56859,131.413",2009,64.131243,99.348453,8.5385345,593.10434,68.098372
"Prov. Maluku",8102,"Kab. Maluku Tenggara","-5.63475,133.02",2009,67.791237,99.541017,8.7512103,616.49,72.133479
"Prov. Maluku",8103,"Kab. Maluku Tengah","-3.32153,129.356",2009,65.615093,99.090678,8.33665,613.97399,70.323539
"Prov. Maluku",8104,"Kab. Buru","-3.34065,126.639",2009,67.609428,92.820339,7.2135035,607.35175,68.696009
"Prov. Maluku",8105,"Kab. Kepulauan Aru","-6.55316,134.291",2009,67.522734,98.999954,7.5215819,603.23427,69.932121
"Prov. Maluku",8106,"Kab. Seram Bagian Barat","-3.16,128.29",2009,66.446214,98.222969,8.2325525,597.04313,69.21112
"Prov. Maluku",8107,"Kab. Seram Bagian Timur","-3.42318,130.347",2009,65.640327,98.140862,7.6196348,588.82927,67.658415
"Prov. Maluku",8108,"Kab. Maluku Barat Daya","-7.7893,126.313",2009,63.931782,98.120114,7.9923,579.23686,66.241737
"Prov. Maluku",8109,"Kab. Buru Selatan","-3.52835,126.615",2009,67.109606,89.740388,6.2855015,621.91,68.16794
"Prov. Maluku",8171,"Kota Ambon","-3.67265,128.234",2009,72.854281,99.195154,11.123066,637.59929,78.252445
"Prov. Maluku",8172,"Kota Tual","-5.6088,132.783",2009,68.367424,99.699865,9.4506,657.99342,76.204045
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat","1.51616,127.624",2009,64.161247,95.697329,7.7490937,591.97,66.631529
"Prov. Maluku Utara",8202,"Kab. Halmahera Tengah","0.406088,128.463",2009,66.183078,96.75,8.0236,598.19415,68.671493
"Prov. Maluku Utara",8203,"Kab. Kepulauan Sula","-1.83272,124.834",2009,64.649067,97.37,7.72001,595.18119,67.500065
"Prov. Maluku Utara",8204,"Kab. Halmahera Selatan","-1.54092,127.787",2009,65.249707,95.82,7.44,599.5973,67.622078
"Prov. Maluku Utara",8205,"Kab. Halmahera Utara","1.5173,127.793",2009,65.548788,95.91,7.3271907,597.62809,67.572979
"Prov. Maluku Utara",8206,"Kab. Halmahera Timur","1.02798,128.238",2009,64.986683,95.44,7.8142,597.39,67.498661
"Prov. Maluku Utara",8207,"Kab. Pulau Morotai","2.31688,128.449",2009,64.91,93.1,6.02,578.48,64.150345
"Prov. Maluku Utara",8271,"Kota Ternate","0.809597,127.339",2009,70.072115,98.9,10.699208,635.01,76.127781
"Prov. Maluku Utara",8272,"Kota Tidore Kepulauan","0.406088,127.662",2009,64.866917,97.61,8.5479,608,69.275139
"Prov. Papua Barat",9101,"Kab. Fakfak","-3.31843,132.872",2009,70.164464,97.180046,9.0924923,585.63424,70.803195
"Prov. Papua Barat",9102,"Kab. Kaimana","-3.5477,134.443",2009,69.484594,95.49,7.3214746,599.39626,69.798176
"Prov. Papua Barat",9103,"Kab. Teluk Wondama","-2.58788,134.557",2009,67.253322,83.13,6.4417734,600.79198,65.267799
"Prov. Papua Barat",9104,"Kab. Teluk Bintuni","-2.0977,133.322",2009,67.882943,82.98,6.8758318,597.49,65.651421
"Prov. Papua Barat",9105,"Kab. Manokwari","-1.80035,133.968",2009,67.666914,85.67,7.9501925,588.11088,66.202512
"Prov. Papua Barat",9106,"Kab. Sorong Selatan","-1.66473,132.197",2009,66.492999,88.200031,7.938149,587.9,66.087401
"Prov. Papua Barat",9107,"Kab. Sorong","-0.946039,131.859",2009,67.487255,91.4,8.0353636,597.45,68.158537
"Prov. Papua Barat",9108,"Kab. Raja Ampat","-0.229671,131.037",2009,65.753811,92.770459,7.2577307,560.49012,64.076937
"Prov. Papua Barat",9109,"Kab. Tambrauw","-0.719501,132.355",2009,66.09,76.38,4.21,440.53,49.123025
"Prov. Papua Barat",9110,"Kab. Maybrat","-1.43974,132.338",2009,66.03,89.8,6.92,580.93,64.894629
"Prov. Papua Barat",9171,"Kota Sorong","-0.927203,131.366",2009,71.53267,99.12,10.537367,634.62744,76.838738
"Prov. Papua",9401,"Kab. Merauke","-7.9868,139.839",2009,62.249658,87.366667,8.627564,597.19867,64.771771
"Prov. Papua",9402,"Kab. Jayawijaya","-3.95492,139.031",2009,66.238911,51.65,3.7918794,592.32789,55.09379
"Prov. Papua",9403,"Kab. Jayapura","-3.0866,140.033",2009,67.139543,96.31237,9.05,621.42772,71.655637
"Prov. Papua",9404,"Kab. Nabire","-3.46936,135.302",2009,67.334111,83.520113,6.4762894,615.25471,66.539035
"Prov. Papua",9408,"Kab. Yapen Waropen","-1.75587,136.161",2009,67.5212,88.282264,6.5312088,633.24285,69.127575
"Prov. Papua",9409,"Kab. Biak Numfor","-0.912187,135.872",2009,66.210646,97.748516,9.2601052,592.01377,69.348543
"Prov. Papua",9410,"Kab. Paniai","-3.78484,136.459",2009,67.395279,62.910836,6.21188,585.76566,59.525715
"Prov. Papua",9411,"Kab. Puncak Jaya","-3.39141,138.025",2009,67.516344,86.805418,6.1096,629.7196,68.212983
"Prov. Papua",9412,"Kab. Mimika","-4.45002,136.341",2009,69.871304,87.287606,6.7080927,609.19841,68.490984
"Prov. Papua",9413,"Kab. Boven Digoel","-6.18709,140.378",2009,66.745461,31.754178,3.1010375,580.87632,49.56004
"Prov. Papua",9414,"Kab. Mappi","-6.31382,139.264",2009,65.985738,31.354178,3.8926327,584.06491,49.881074
"Prov. Papua",9415,"Kab. Asmat","-5.44092,138.728",2009,66.66165,31.070432,3.9397933,592.20885,50.855804
"Prov. Papua",9416,"Kab. Yahukimo","-4.44653,139.463",2009,66.534147,31.805418,2.4193271,584.4525,49.22454
"Prov. Papua",9417,"Kab. Pegunungan Bintang","-4.54753,140.526",2009,65.547029,31.757117,2.4536532,582.54529,48.543918
"Prov. Papua",9418,"Kab. Tolikara","-3.53772,138.863",2009,65.837734,32.865458,2.9440462,610.63534,51.478808
"Prov. Papua",9419,"Kab. Sarmi","-2.58306,139.134",2009,66.259559,87.110836,6.4122955,614.72844,66.652058
"Prov. Papua",9420,"Kab. Keerom","-3.24333,140.545",2009,66.925997,91.116254,7.3214794,618.69831,68.891671
"Prov. Papua",9426,"Kab. Waropen","-2.68118,136.578",2009,65.194392,76.879249,6.2901868,603.75602,62.850933
"Prov. Papua",9427,"Kab. Supiori","-0.75568,135.558",2009,65.721649,95.705348,7.9710141,597.08626,68.058702
"Prov. Papua",9428,"Kab. Mamberamo Raya","-2.39784,137.878",2009,65.946937,64.105418,4.455358,597.24927,58.570023
"Prov. Papua",9429,"Kab. Nduga","-4.34969,138.305",2009,65.500624,30.525418,2.7870347,572.79374,47.740193
"Prov. Papua",9430,"Kab. Lanny Jaya","-3.85485,138.37",2009,66.120502,32.682507,3.3318967,567.5869,48.566431
"Prov. Papua",9431,"Kab. Mamberamo Tengah","-3.61216,139.172",2009,66.134501,32.125418,2.8968522,568.30823,48.183721
"Prov. Papua",9432,"Kab. Yalimo","-3.79591,139.555",2009,66.168774,32.770949,2.7234162,567.51843,48.156901
"Prov. Papua",9433,"Kab. Puncak","-3.5955,137.472",2009,67.26284,32.105418,2.7921,568.13097,48.714882
"Prov. Papua",9434,"Kab. Dogiyai","-3.72869,135.997",2009,66.946077,32.985099,3.4299939,568.42142,49.229275
"Prov. Papua",9435,"Kab. Intan Jaya","-4.07561,136.341",2009,66.8,27,1.81,585.55,47.937555
"Prov. Papua",9436,"Kab. Deiyai","-3.59701,136.599",2009,66.59,26.87,2.24,584.35,48.018079
"Prov. Papua",9471,"Kota Jayapura","-2.6529,140.772",2009,68.344506,99.1,10.883585,632.53784,75.158582
"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue","2.62818,96.0898",2010,62.981275,98.661841,8.5234812,618.8633,69.280037
"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil","2.439,97.9244",2010,64.915613,96.240004,7.7557716,610.14463,68.576192
"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan","3.25638,97.213",2010,66.925003,96.528236,8.4316539,606.46748,69.973966
"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara","3.59968,97.6619",2010,69.224691,97.953188,9.3525904,597.96027,71.595074
"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur","4.56983,97.7723",2010,69.742897,98.214459,8.49,588.1452,70.545995
"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah","4.56693,96.8147",2010,69.642258,98.59504,9.5239612,618.69446,73.693829
"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat","4.49032,96.041",2010,69.965681,94.534465,8.48,600.35676,70.785262
"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar","5.35887,95.5144",2010,70.749288,96.961602,9.55,610.29614,73.318207
"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie","5.1152,95.9574",2010,69.525078,95.908027,8.6680026,612.55706,71.924794
"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen","5.081,96.5974",2010,72.354386,98.473119,9.2625,593.96322,73.074698
"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara","4.99764,97.1454",2010,69.742897,97.805477,9.1478653,607.90477,72.464539
"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya","3.78325,96.9143",2010,66.987044,96.338382,7.7156679,617.50397,70.286047
"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues","3.97798,97.323",2010,67.077378,87.268435,8.71,601.96273,67.860058
"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang","4.20756,98.0029",2010,68.365924,98.270288,8.78,598.2603,70.787418
"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya","4.15452,96.5184",2010,69.642413,89.853962,7.5737227,604.07718,69.180832
"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya","4.8271,95.6491",2010,68.020166,93.988361,8.7235223,598.55965,69.625016
"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah","4.76923,96.9901",2010,67.629476,98.49822,8.77,605.49108,70.978527
"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya","5.13828,96.2004",2010,69.239702,95.45148,8.6377404,622.16033,72.382141
"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh","5.54215,95.3431",2010,70.879636,99.155794,12.089793,632.24,77.449931
"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang","5.83886,95.2953",2010,71.021153,98.994842,10.552662,627.35096,75.977556
"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa","4.48157,97.9214",2010,70.582382,99.199438,10.445574,603.33786,73.850156
"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe","5.12941,97.0654",2010,70.81485,99.622215,9.986646,634.06511,76.100293
"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam","2.65359,97.9101",2010,65.885067,96.535026,7.59,612.77398,69.260089
"Prov. Sumatera Utara",1201,"Kab. Nias","1.12946,97.7191",2010,69.602795,90.444379,6.4083932,607.15934,68.664244
"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal","0.716284,99.4183",2010,63.615689,99.33,7.7998788,636.51115,70.604418
"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan","1.52419,99.2215",2010,67.208382,99.81,8.9427762,642.53439,74.017599
"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah","1.86878,98.6094",2010,68.113343,95.78309,8.1266776,618.97101,71.205832
"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara","2.0633,98.8284",2010,69.699067,98.590104,8.8508674,632.7444,74.308001
"Prov. Sumatera Utara",1206,"Kab. Toba Samosir","2.50027,99.0042",2010,70.677983,98.345598,9.7978194,646.35936,76.547743
"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu","2.14783,99.9218",2010,69.539136,97.950875,8.5336564,635.23057,74.033643
"Prov. Sumatera Utara",1208,"Kab. Asahan","2.98305,99.531",2010,68.984668,96.896294,7.67,631.24076,72.544166
